---Action(ResourceType,ResourceKey,CultureCode,ResourceValue)   Action can either be InsertUpdate or Delete
"---If you need to comment out a line begin the line with at least two dashes ""--"""
---InsertUpdate|ResourceType|ResourceKey|CultureCode|ResourceValue
InsertUpdate|DiffuseSources|WATER_CD_UnconnectedHouseholds.SourceData|en-GB|<h4>Emission data</h4><p>Cadmium emission loads to surface water from un-connected households for the year 2008 are based on national emission loads calculated based on emission factors from international studies about emissions from dwellings and activity rates (number of inhabitants per administrative unit) from Eurostat.</p><h4>Employees</h4><p>Number of employees from <a href='http://epp.eurostat.ec.europa.eu/portal/page/portal/eurostat/home/'>EUROSTAT</a> is used on administrative level (NUTS3) for all relevant EU27 and EFTA4 countries.</p><h4>Population data</h4><p>Statistical population data from EUROSTAT GISCO on LAU2 level and Raster Population Data with a spatial resolution 100 by 100 m from JRC are publicly not available.</p><p><a href='http://sedac.ciesin.columbia.edu/gpw/index.jsp'>Gridded Population of the World</a> (GPW, version 3) and <a href='http://sedac.ciesin.columbia.edu/gpw/index.jsp'>Global Rural-Urban Mapping Project</a> (GRUMP) provides the related split data in urban and rural population, which is useful for the allocation of certain fuel types used in un-connected households.</p><h4>Land use data</h4><p><a href='http://www.eea.europa.eu/data-and-maps/data'>CORINE Land Cover data</a> (CLC2000, CLC2006 and CLCCH1990 for Switzerland) are merged in order to cover all EU27 and EFTA4 countries.</p><p>A technical overview of the data used and the spatial allocation performed is available in the sector specific factsheet.</p>
InsertUpdate|DiffuseSources|WATER_PB_UnconnectedHouseholds.TitleFull|en-GB|Lead emissions from un-connected households, load to surface water (kg/ha surface water RBDSU)
InsertUpdate|DiffuseSources|WATER_PB_UnconnectedHouseholds.TitleShort|en-GB|Lead emissions from un-connected households (kg/ha surface water RBDSU)
InsertUpdate|DiffuseSources|WATER_PB_UnconnectedHouseholds.GeneralInformation|en-GB|<p>The map shows lead emission loads to surface water from un-connected households per River Basin District Subunit (RBDSU) level for the reference year 2008, for EU27 and EFTA countries with available data in 2013. Diffuse emissions of lead are expressed in load to surface water (kg/ha surface water) per RBDSU.</p>
InsertUpdate|DiffuseSources|WATER_PB_UnconnectedHouseholds.Methodology|en-GB|<p>Lead emissions to surface water from un-connected  households have been spatially allocated due to the information of number of employees on NUTS3 level from EUROSTAT, statistical population data on LAU2 from EUROSTAT GISCO and raster population data from JRC, in combination with land use data from CORINE. The emissions were allocated to the RBDSU spatial level using GIS visualization techniques.</p><p>The sewer system and Urban Waste Water Treatment Plants collect and treat polluted water, meeting requirements prior to discharge into surface water. Not all the pollution is removed (varying according to the substance in question and the kind of treatment), meaning that discharges from the system contribute to surface water pollution. Not all the polluted water from households will reach the sewer system. A part of the households is not connected to a sewer system.</p><p>The emissions of the un-connected households are calculated by using the next formula:<br />Where:<ul><li>AR = Number of inhabitants in the NUTS areas in 2008</li><li>EF = Emission factor per substance per inhabitant (kg) %</li><li>WT = % of the generated load per agglomeration without treatment in 2010</li><li>PWw = the pathway to surface water (in %)</li></ul></p><p>The generated loads of wastewater are reported per agglomeration by Member States. For this factsheet, they have been aggregated or disaggregated to the finest NUTS region possible, NUTS3, because Member States have reported in three different NUTS levels.</p><p>The total emission per NUTS area is regionalised to the River Basin Districts and their subunits.</p>
InsertUpdate|DiffuseSources|WATER_PB_UnconnectedHouseholds.SourceData|en-GB|<h4>Emission data</h4><p>Lead emission loads to surface water from un-connected households for the year 2008 are based on national emission loads calculated based on emission factors from international studies about emissions from dwellings and activity rates (number of inhabitants per administrative unit) from Eurostat.</p><h4>Employees</h4><p>Number of employees from <a href='http://epp.eurostat.ec.europa.eu/portal/page/portal/eurostat/home/'>EUROSTAT</a> is used on administrative level (NUTS3) for all relevant EU27 and EFTA4 countries.</p><h4>Population data</h4><p>Statistical population data from EUROSTAT GISCO on LAU2 level and Raster Population Data with a spatial resolution 100 by 100 m from JRC are publicly not available.</p><p><a href='http://sedac.ciesin.columbia.edu/gpw/index.jsp'>Gridded Population of the World</a> (GPW, version 3) and <a href='http://sedac.ciesin.columbia.edu/gpw/index.jsp'>Global Rural-Urban Mapping Project</a> (GRUMP) provides the related split data in urban and rural population, which is useful for the allocation of certain fuel types used in un-connected households.</p><h4>Land use data</h4><p><a href='http://www.eea.europa.eu/data-and-maps/data'>CORINE Land Cover data</a> (CLC2000, CLC2006 and CLCCH1990 for Switzerland) are merged in order to cover all EU27 and EFTA4 countries.</p><p>A technical overview of the data used and the spatial allocation performed is available in the sector specific factsheet.</p>
InsertUpdate|DiffuseSources|WATER_HG_UnconnectedHouseholds.TitleFull|en-GB|Mercury emissions from un-connected households, load to surface water (kg/ha surface water RBDSU)
InsertUpdate|DiffuseSources|WATER_HG_UnconnectedHouseholds.TitleShort|en-GB|Mercury emissions from un-connected households (kg/ha surface water RBDSU)
InsertUpdate|DiffuseSources|WATER_HG_UnconnectedHouseholds.GeneralInformation|en-GB|<p>The map shows mercury emission loads to surface water from un-connected households per River Basin District Subunit (RBDSU) level for the reference year 2008, for EU27 and EFTA countries with available data in 2013. Diffuse emissions of mercury are expressed in load to surface water (kg/ha surface water) per RBDSU.</p>
InsertUpdate|DiffuseSources|WATER_HG_UnconnectedHouseholds.Methodology|en-GB|<p>Mercury emissions to surface water from un-connected  households have been spatially allocated due to the information of number of employees on NUTS3 level from EUROSTAT, statistical population data on LAU2 from EUROSTAT GISCO and raster population data from JRC, in combination with land use data from CORINE. The emissions were allocated to the RBDSU spatial level using GIS visualization techniques.</p><p>The sewer system and Urban Waste Water Treatment Plants collect and treat polluted water, meeting requirements prior to discharge into surface water. Not all the pollution is removed (varying according to the substance in question and the kind of treatment), meaning that discharges from the system contribute to surface water pollution. Not all the polluted water from households will reach the sewer system. A part of the households is not connected to a sewer system.</p><p>The emissions of the un-connected households are calculated by using the next formula:<br />Where:<ul><li>AR = Number of inhabitants in the NUTS areas in 2008</li><li>EF = Emission factor per substance per inhabitant (kg) %</li><li>WT = % of the generated load per agglomeration without treatment in 2010</li><li>PWw = the pathway to surface water (in %)</li></ul></p><p>The generated loads of wastewater are reported per agglomeration by Member States. For this factsheet, they have been aggregated or disaggregated to the finest NUTS region possible, NUTS3, because Member States have reported in three different NUTS levels.</p><p>The total emission per NUTS area is regionalised to the River Basin Districts and their subunits.</p>
InsertUpdate|DiffuseSources|WATER_HG_UnconnectedHouseholds.SourceData|en-GB|<h4>Emission data</h4><p>Mercury emission loads to surface water from un-connected households for the year 2008 are based on national emission loads calculated based on emission factors from international studies about emissions from dwellings and activity rates (number of inhabitants per administrative unit) from Eurostat.</p><h4>Employees</h4><p>Number of employees from <a href='http://epp.eurostat.ec.europa.eu/portal/page/portal/eurostat/home/'>EUROSTAT</a> is used on administrative level (NUTS3) for all relevant EU27 and EFTA4 countries.</p><h4>Population data</h4><p>Statistical population data from EUROSTAT GISCO on LAU2 level and Raster Population Data with a spatial resolution 100 by 100 m from JRC are publicly not available.</p><p><a href='http://sedac.ciesin.columbia.edu/gpw/index.jsp'>Gridded Population of the World</a> (GPW, version 3) and <a href='http://sedac.ciesin.columbia.edu/gpw/index.jsp'>Global Rural-Urban Mapping Project</a> (GRUMP) provides the related split data in urban and rural population, which is useful for the allocation of certain fuel types used in un-connected households.</p><h4>Land use data</h4><p><a href='http://www.eea.europa.eu/data-and-maps/data'>CORINE Land Cover data</a> (CLC2000, CLC2006 and CLCCH1990 for Switzerland) are merged in order to cover all EU27 and EFTA4 countries.</p><p>A technical overview of the data used and the spatial allocation performed is available in the sector specific factsheet.</p>
InsertUpdate|DiffuseSources|WATER_NI_UnconnectedHouseholds.TitleFull|en-GB|Nickel emissions from un-connected households, load to surface water (kg/ha surface water RBDSU)
InsertUpdate|DiffuseSources|WATER_NI_UnconnectedHouseholds.TitleShort|en-GB|Nickel emissions from un-connected households (kg/ha surface water RBDSU)
InsertUpdate|DiffuseSources|WATER_NI_UnconnectedHouseholds.GeneralInformation|en-GB|<p>The map shows nickel emission loads to surface water from un-connected households per River Basin District Subunit (RBDSU) level for the reference year 2008, for EU27 and EFTA countries with available data in 2013. Diffuse emissions of nickel are expressed in load to surface water (kg/ha surface water) per RBDSU.</p>
InsertUpdate|DiffuseSources|WATER_NI_UnconnectedHouseholds.Methodology|en-GB|<p>Nickel emissions to surface water from un-connected  households have been spatially allocated due to the information of number of employees on NUTS3 level from EUROSTAT, statistical population data on LAU2 from EUROSTAT GISCO and raster population data from JRC, in combination with land use data from CORINE. The emissions were allocated to the RBDSU spatial level using GIS visualization techniques.</p><p>The sewer system and Urban Waste Water Treatment Plants collect and treat polluted water, meeting requirements prior to discharge into surface water. Not all the pollution is removed (varying according to the substance in question and the kind of treatment), meaning that discharges from the system contribute to surface water pollution. Not all the polluted water from households will reach the sewer system. A part of the households is not connected to a sewer system.</p><p>The emissions of the un-connected households are calculated by using the next formula:<br />Where:<ul><li>AR = Number of inhabitants in the NUTS areas in 2008</li><li>EF = Emission factor per substance per inhabitant (kg) %</li><li>WT = % of the generated load per agglomeration without treatment in 2010</li><li>PWw = the pathway to surface water (in %)</li></ul></p><p>The generated loads of wastewater are reported per agglomeration by Member States. For this factsheet, they have been aggregated or disaggregated to the finest NUTS region possible, NUTS3, because Member States have reported in three different NUTS levels.</p><p>The total emission per NUTS area is regionalised to the River Basin Districts and their subunits.</p>
InsertUpdate|DiffuseSources|WATER_NI_UnconnectedHouseholds.SourceData|en-GB|<h4>Emission data</h4><p>Nickel emission loads to surface water from un-connected households for the year 2008 are based on national emission loads calculated based on emission factors from international studies about emissions from dwellings and activity rates (number of inhabitants per administrative unit) from Eurostat.</p><h4>Employees</h4><p>Number of employees from <a href='http://epp.eurostat.ec.europa.eu/portal/page/portal/eurostat/home/'>EUROSTAT</a> is used on administrative level (NUTS3) for all relevant EU27 and EFTA4 countries.</p><h4>Population data</h4><p>Statistical population data from EUROSTAT GISCO on LAU2 level and Raster Population Data with a spatial resolution 100 by 100 m from JRC are publicly not available.</p><p><a href='http://sedac.ciesin.columbia.edu/gpw/index.jsp'>Gridded Population of the World</a> (GPW, version 3) and <a href='http://sedac.ciesin.columbia.edu/gpw/index.jsp'>Global Rural-Urban Mapping Project</a> (GRUMP) provides the related split data in urban and rural population, which is useful for the allocation of certain fuel types used in un-connected households.</p><h4>Land use data</h4><p><a href='http://www.eea.europa.eu/data-and-maps/data'>CORINE Land Cover data</a> (CLC2000, CLC2006 and CLCCH1990 for Switzerland) are merged in order to cover all EU27 and EFTA4 countries.</p><p>A technical overview of the data used and the spatial allocation performed is available in the sector specific factsheet.</p>
